store_id,uptime_last_hour,uptime_last_day_x,uptime_last_week,downtime_last_hour,downtime_last_day_x,downtime_last_week
3031557750631284456,1396.1,671.9922222222222,564473.4666666667,0.0,0.0,0.0
3032927137678530633,859.8166666666667,865.0,217160.0,0.0,0.0,0.0
3033037195341625549,1382.8333333333333,0.0,0.0,0.0,629.9902777777779,224416.59722222225
3033607389017557806,547.1666666666666,285.0,42750.0,0.0,0.0,0.0
3034759654120935965,586.1833333333333,142.5,1995.0,0.0,285.0,55587.0
3036962147988025197,808.9666666666667,348.0,78624.0,0.0,0.0,0.0
3037045825383010539,1405.6833333333334,839.9902777777777,423355.1,0.0,0.0,0.0
3039358902207215770,1383.5,0.0,0.0,0.0,839.9902777777777,429235.0319444444
3040468237874509069,1399.6,111.86666666666666,6904.266666666666,0.0,1588.1333333333332,974877.5999999999
3040496153321072897,557.4666666666667,232.0,31104.0,0.0,0.0,0.0
3041107079468828436,1264.35,348.0,64776.0,0.0,348.0,20904.0
3041480646450735859,658.6333333333333,191.73333333333332,34505.6,0.0,0.0,0.0
3042074742185159613,1406.7166666666667,1069.1933333333334,295917.1583333333,0.0,0.0,0.0
3042465185631957721,547.95,332.0,47396.0,0.0,0.0,0.0
3046069343275256712,957.7666666666667,2560.0,1676400.0,0.0,0.0,0.0
3050016054725907751,1387.75,503.65000000000003,320825.05,0.0,7218.983333333334,3739433.3666666667
3050689884625825259,676.9166666666666,563.5,145946.5,0.0,0.0,0.0
3050709901572905133,872.5166666666667,0.0,0.0,0.0,525.0,150675.0
3051240267131364815,680.15,12.0,217.0,0.0,185.0,15540.0
3052772532209071893,1412.45,636.9863888888889,156649.76055555558,0.0,0.0,0.0
3053071414496187392,497.0666666666667,292.50000000000006,44520.00000000001,0.0,0.0,0.0
3053713749345386425,1388.9,839.4166666666667,428941.9166666667,0.0,0.0,0.0
3056529392940482538,1409.4666666666667,1998.4650000000001,1684367.906666667,0.0,0.0,0.0
3057981843713817630,729.25,0.0,0.0,0.0,354.9977777777778,67022.4225
3058415293345977027,1387.3333333333333,479.75,121107.0,0.0,0.0,0.0
3059397727017481945,675.4666666666667,588.0,41160.0,0.0,0.0,0.0
3060714989674454449,1405.8333333333333,2182.4833333333336,1237468.05,0.0,0.0,0.0
3061344743089708812,1432.3,432.0,102767.0,0.0,0.0,0.0
3061499441969371808,918.3666666666667,0.0,0.0,0.0,542.5,167090.0
3061584052854058888,564.4166666666666,531.5,95366.5,0.0,0.0,0.0
3062125155748787228,1384.2833333333333,0.0,0.0,0.0,359.99333333333334,77670.55333333333
3062531608759368001,987.6500000000001,659.8,205355.5,0.0,0.0,0.0
3063094144906689583,965.8166666666667,770.0000000000001,248626.00000000006,0.0,0.0,0.0
3063342673222578023,1410.9833333333333,671.5333333333333,437168.20000000007,0.0,7051.1,3652469.8
3063376000059921669,510.90000000000003,231.0,23673.0,0.0,0.0,0.0
3063955310568742423,437.28333333333336,200.0,19000.0,0.0,0.0,0.0
3064266872094927811,605.1666666666666,462.0,90552.0,0.0,0.0,0.0
3065192801210776659,544.4333333333334,332.5,55860.0,0.0,0.0,0.0
3065302095670005634,725.9166666666666,0.0,0.0,0.0,264.0,42516.0
3068127015204330700,682.8333333333334,0.0,0.0,0.0,384.99722222222226,72554.4361111111
3068321467557784877,551.4,283.75,37732.5,0.0,0.0,0.0
3069482669850476187,735.8666666666667,335.0,53625.0,0.0,0.0,0.0
3069871054095098458,1399.0833333333333,1291.4766666666667,605041.22,0.0,0.0,0.0
3069878135658557253,371.35,336.0,40320.0,0.0,0.0,0.0
3069958946749764779,825.35,490.0,137200.0,0.0,0.0,0.0
3071213314841194338,843.1,1260.0,220500.0,0.0,0.0,0.0
3071271328959528794,605.6166666666667,244.0,35688.0,0.0,0.0,0.0
3071760140365806403,893.2,510.0,138600.0,0.0,0.0,0.0
3071923573338898676,606.8333333333334,630.0,120960.0,0.0,0.0,0.0
3072131744791388254,1401.85,5204.383333333333,6011062.75,0.0,0.0,0.0
